FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,updateTime
1003006,Columbinana Farmers Market,,,,,,West College Street,Columbiana,Shelby,Alabama,35051,,,,,,,,,-86.62,33.1795,,2009
1003008,Shellsburg Farmers Market,http://www.shellsburg.com/farmersmarket,,,,,City Park,Shellsburg,Benton,Iowa,52332,May to October,Wed:5:00 pm - 7:00 pm;,,,,,,,-91.8707,42.0929,Local government building grounds,4/4/2011 21:51
1003009,Warren Farmers Market,,,,,,110 W Main St.,Warren,,Illinois,61087,,,,,,,,,-89.988,42.4959,,2009
1003011,Port Austin Farmers Market,http://www.portaustinfarmersmarket.com,https://www.facebook.com/pages/Port-Austin-Farmers-Market/507659849354744,https://twitter.com/portaustin,,,West State Street and Line Street,Port Austin,Huron,Michigan,48467,05/28/2016 to 10/15/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-82.9948317,44.044858,,8/30/2016 17:40
1003013,Corning Farmers Market,,,,,,John Altier Park N. Valley/Adams St.,Corning,Perry,Ohio,,,,,,,,,,-82.0891,39.604,,2009
1003014,Haile Village Farmers Market,http://www.hailefarmersmarket.com,,,,,5211 SW 91st Terrace,Gainesville,Alachua,Florida,32605,,Sat: 8:30 AM-12:00 PM;,,,,,,,-82.439,29.6061,Closed-off public street,7/11/2013 14:47
1003015,Chowchilla Farmers Market,,,,,,Robertson Blvd. & 6th St.,Chowchilla,Madera,California,93610,,,,,,,,,-120.264,37.1201,,2009
1003017,Clinch River Farmers Market,,,,,,4th Street and Russell St.,St. Paul,Wise,Virginia,24283,May to October,Wed:2:00 AM - 5:00 PM;Sat:8:00 AM - 1:00 PM;,,,,,,,-82.707138,36.909823,Other,5/3/2012 21:29
1003020,Downtown Laurel Farmers Market,http://www.laurelmainstreet.com,,,,,Central Ave and Commerce Street,Laurel,Jones,Mississippi,39440,"May 17, 2012 to August 24, 2012",Thu:4:00 PM - 6:30 PM;,,,,,,,-89.1311105,31.6925307,Closed-off public street,5/7/2012 11:48
1003021,Huron Area Farmers Market,,https://www.facebook.com/pages/Huron-Farmers-Market/162801030450226,,,,3rd. Street and Lincoln Ave,Huron,Beadle,South Dakota,57350,06/01/2013 to 10/05/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-98.234197,44.363174,Federal/State government building grounds,3/14/2014 11:00
1003022,Chesterfield Farmers Market,http://www.chesterfieldfarmersmarket.blogspot.com,,,,,11500 Midlothian Tpk,Richmond,Chesterfield,Virginia,23235,May to October,Tue:10:00 AM - 6:00 PM;Wed:10:00 AM - 6:00 PM;Thu:10:00 AM - 6:00 PM;Fri:10:00 AM - 6:00 PM;Sat:8:00 AM - 4:00 PM;,November to April,Tue:10:00 AM - 6:00 PM;Wed:10:00 AM - 6:00 PM;Thu:10:00 AM - 6:00 PM;Thu:10:00 AM - 6:00 PM;Fri:10:00 AM - 6:00 PM;Sat:10:00 AM - 6:00 PM;,,,,,-77.609299,37.507573,Other,5/9/2012 20:06
1003027,Princeton Farmers' Market,http://www.princetonfarmersmarket.com,https://www.facebook.com/PFMarket,,,,"Hinds Plaza, 55 Witherspoon St",Princeton,Mercer,New Jersey,8542,05/15/2014 to 11/20/2014,Thu: 11:00 AM-4:00 PM;,12/11/2014 to 04/16/2015,Thu: 11:00 AM-5:00 PM;,,,,,-74.6605145,40.3514776,Local government building grounds,8/5/2014 16:15
1003030,Downtown Manhattan Farmers Market Inc. I,,,,,,5th & Humboldt,Manhattan,Riley,Kansas,66502,,,,,,,,,-96.5635,39.1806,,May 12 2010  7:30PM
1003031,Downtown Manhattan Farmers Market Inc. II,,,,,,Cico Park,Manhattan,Riley,Kansas,66503,,,,,,,,,-96.6197,39.2015,,2009
1003032,Johnston Farmers Market,http://www.johnstonlionsclub.com,https://www.facebook.com/pages/Johnston-Farmers-Market/199378466755830,,,,Corner of NW 62nd Avenue & Merle Hay Road,Johnston,Polk,Iowa,50131,05/24/2016 to 10/04/2016,Tue: 3:30 PM-6:30 PM;,,,,,,,-93.69703,41.67354,,6/27/2016 13:32
1003033,Country Farm & Craft Market Paso Park,http://www.countryfarmandcraftmarket.com,,,,,Spring & 11th Street,Paso Robles,San Luis Obispo,California,93446,January to December,Sat:9:00 am - 1:00 pm;,,,,,,,-120.691,35.6258,Local government building grounds,4/29/2011 14:47
1003034,Country Farm & Craft Market Paso Park,http://www.countryfarmandcraftmarket.com,,,,,Golden Hills Shopping Center (Lowe's),Paso Robles,San Luis Obispo,California,93446,May to September,Fri:4:00 pm - 7:00 pm;,,,,,,,-120.659,35.6447,Private business parking lot,4/29/2011 14:47
1003035,Country Farm & Craft Market Paso Park,http://www.countryfarmandcraftmarket.com,,,,,81 Wellsona Road,Paso Robles,San Luis Obispo,California,93446,May to September,Thu:3:00 pm - 6:00 pm;,,,,,,,-120.697,35.6958,Private business parking lot,4/29/2011 14:47
1003038,Santa Paula CFM,,,,,,Hallock and Telegraph,Santa Paula,Ventura,California,93013,,,,,,,,,-119.106,34.3817,,2009
1003039,Creedmoor Farmers Market,,,,,,214 North Main Street,Creedmoor,Granville,North Carolina,27522,,,,,,,,,-78.6812,36.1278,,2009
1003040,Sawyer Farmers Market,,,,,,,Sawyer,,Michigan,49125,,,,,,,,,-87.3681,46.3329,,2009
1003041,Woodland Park Farmers' Market - Summer,http://www.wpfarmersmarket.com,https://www.facebook.com/pages/Woodland-Park-Farmers-Market/138197162922154,https://twitter.com/wpfarmersmarket,,Pinterest,116 S. West Street,Woodland Park,Teller,Colorado,80863,06/05/2015 to 09/25/2015,Fri: 7:00 AM-1:00 PM;,10/01/2012 to 12/31/2012,,,,,,-105.056916,38.993483,,3/23/2015 18:34
1003043,Newton Farmers' Markets,http://www.newtonma.gov/gov/parks/programs/farmers/default.asp,https://www.facebook.com/pages/Newton-Farmers-Market/,,,,1200 Beacon St.,Newton,Middlesex,Massachusetts,2461,07/05/2016 to 10/25/2016,Tue: 1:30 PM-6:00 PM;,,,,,,,-71.2132,42.3312,,6/27/2016 19:27
1003044,Decatur Farmers Market,,,,,,In the park downtown at Phelps & St Marys,Decatur,Van Buren,Michigan,49045,,,,,,,,,-85.9774,42.1119,,2009
1003046,Dousman Farmers Market,http://www.dousmanchamber.org/farmers_market.html,https://www.facebook.com/DousmanFarmersMarket,,,,Hwy 18 & 67,Dousman,Waukesha,Wisconsin,53118,05/01/2015 to 10/21/2015,Wed: 2:00 PM-6:00 PM;,,,,,,,-88.4624156,43.0224474,,6/30/2016 10:24
1003047,Sandhill Farmers Market,http://www.clemson.edu/public/rec/sandhill/programs/market/,https://www.facebook.com/SandhillRec,,,,900 Clemson Road,Columbia,Richland,South Carolina,29229,05/06/2014 to 11/25/2014,Tue: 2:00 PM-7:00 PM;,,,,,,,-80.875812,34.132215,Federal/State government building grounds,8/6/2014 12:03
1003052,Braxton County Tailgate Market,,,,,,Rt. 4 Gassaway,Gassaway,Braxton,West Virginia,26624,,,,,,,,,-80.7719,38.6753,,2009
1003053,Sutton Tailgate Market,,,,,,,Sutton,Braxton,West Virginia,25063,,,,,,,,,-81.1075,37.362,,2009
1003054,Riverfront Farmers Market,,,,,,400 N Front Street,Burlington,Des Moines,Iowa,52601,,,,,,,,,-91.0996,40.8099,,May 10 2010 11:19PM
1003055,Anamosa Farmers Market,,,,,,Corner of Scott and Main Streets,Anamosa,Jones,Iowa,52205,,,,,,,,,-91.2795,42.1083,,2009
1003056,Roanoke Valley Farmers Market,,,,,,378 Highway 158 W. Roanoke Rapids,Roanoke Rapids,Halifax,North Carolina,27870,,,,,,,,,-77.7029,36.3788,,2009
1003058,Lake Mills Farmers Market,,,,,,Corner of US 69 & 1st Avenue,Lake Mills,Winnebago,Iowa,50450,,,,,,,,,-93.6021,43.1018,,2009
1003059,"Greeneville Farmers' Market, Inc.",http://www.greenevillefarmersmarket.com,https://www.facebook.com/pages/Greeneville-Farmers-Market-Inc-a-501c3-Non-Profit-Organization/190333747654044?ref=hl,https://twitter.com/greenevillefarm,,,123 Fair Grounds Road,Greeneville,Greene,Tennessee,37745,05/14/2016 to 10/22/2016,Sun: 8:00 AM-1:00 PM;,01/01/2016 to 12/31/2016,Mon: 3:00 PM-;Thu: -3:00 PM;,,,,,-82.783059,36.181744,,8/15/2016 6:41
1003060,Monticello Farmers Market,http://www.monticellofarmersmarket.com,,,,,South Main Street,Monticello,Jones,Iowa,52310,May to October,Wed:3:00 pm - 5:30 pm;Sat:7:00 am - 11:00 am;,,,,,,,-91.185,42.2363,Private business parking lot,4/19/2011 15:53
1003061,Ashburn Farmers Market,http://www.loudounfarmersmarkets.org,https://www.facebook.com/pages/Ashburn-Farmers-Market/229607597124025,https://twitter.com/LoudounFarmMkts,,,"One Loudoun, 20357 Exchange St.",Ashburn,Loudoun,Virginia,20147,05/02/2015 to 10/31/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-77.454253,39.053581,,3/25/2015 15:54
1003062,Brambleton Farmers Market,http://www.loudounfarmersmarkets.org,https://www.facebook.com/pages/Brambleton-Farmers-Market/258238347581071,https://twitter.com/LoudounFarmMkts,,,Willow Creek Way & Brambleton Plaza ,Brambleton,Loudoun,Virginia,20148,05/03/2015 to 11/01/2015,Sun: 9:00 AM-1:00 PM;,,,,,,,-77.536103,38.984314,,3/25/2015 15:47
1003063,Cascades Farmers Market,http://www.loudounfarmersmarkets.org,https://www.facebook.com/pages/Cascades-Farmers-Market/311506012220707,https://twitter.com/LoudounFarmMkts,,,20160 Whitfield Pl,Sterling,Loudoun,Virginia,20165,05/03/2015 to 11/01/2015,Sun: 9:00 AM-1:00 PM;,,,,,,,-77.395278,39.031465,,3/25/2015 15:42
1003065,Plymouth Farmers Market,http://www.sheboygancountyinterfaith.org,,,,,1500 Douglas Drive,Plymouth,Sheboygan,Wisconsin,53075,June to October,Tue:12:30 PM - 6:30 PM;,,,,,,,-87.9616889,43.7526033,Other,5/7/2012 15:54
1003066,Sheboygan Farmers Market,http://www.sheboygancountyinterfaith.org,,,,,Fountain Park,Sheboygan,Sheboygan,Wisconsin,53081,June to October,Wed:7:00 AM - 2:00 PM;Sat:7:00 AM - 2:00 PM;,,,,,,,-87.71326,43.75616,Other,5/7/2012 16:14
1003067,Jacksonville Main Street Farmers Market on the Square,http://www.jacksonvillemainstreet.com,,,,,Central Park,Jacksonville,Morgan,Illinois,62650,05/06/2016 to 10/28/2016,Fri: 4:00 PM-7:00 PM;,,,,,,,-90.228951,39.735076,,7/7/2016 15:02
1003068,Market Square,http://www.ci.reidsville.nc.us,https://www.facebook.com/pages/Market-Square-Reidsville-NC/196910193776149?ref=hl,,,,303 S. Scales St.,Reidsville,Rockingham,North Carolina,27320,05/01/2016 to 10/29/2016,Tue: 7:00 AM-1:00 PM;Thu: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-79.664057,36.358765,,6/27/2016 14:11
1003069,Hays Area Farmers Market,,,,,,22nd and Vine,Hays,Ellis,Kansas,67601,,,,,,,,,-99.3177,38.8783,,2009
1003070,Manlius Farmers Market,http://www.manliusvillage.org,,,,,"Behind Sno-Top, off Arkie Albanese Ave",Manlius,Onondaga,New York,,,,,,,,,,-75.9842,43.0038,,2009
1003072,Washington Farmers Market,,,,,,Rte 110 Washington Village at the Town Office Parking Lot,Washington,Washington,Vermont,5675,,,,,,,,,-72.4219,44.0833,,2/17/2012 15:27
1003073,Hackettstown's Moore Street Farmers / Open Air Market,http://www.hackettstownbid.com/news/2014/3/moore-street-market-june-7th-sept,https://www.facebook.com/events/781457275197957/,,,https://www.facebook.com/HackettstownBID,Main & Moore Street,Hackettstown,Warren,New Jersey,7840,06/07/2014 to 09/27/2014,Sat: 10:00 AM-2:00 PM;,,,,,,,-74.828514,40.85296,Closed-off public street,4/1/2014 11:34
1003074,Tremont Farmers' Market,http://www.tremontfarmersmarket.com,,,,,Lincoln Park West 14th Street between Starkweather Avenue and Kenilworth Avenue,Cleveland,Cuyahoga,Ohio,44113,04/21/2015 to 10/06/2015,Tue: 4:00 PM-7:00 PM;,,,,,,,-81.690903,41.478361,,3/19/2015 12:52
1003075,The Main Event and Farmers' Market,http://www.puebloharp.com/#/,,,,,Historic Arkansas Riverwalk,Pueblo,Pueblo,Colorado,,,,,,,,,,-104.61,38.268,,2009
1003076,Tomahawk Main Street Farmers' Market,http://www.tomahawkmainstreet.org,,,,,North 3rd Street,Tomahawk,Lincoln,Wisconsin,54487,06/03/2014 to 10/07/2014,Tue: 9:00 AM-1:00 PM;,,,,,,,-89.730749,45.471147,Closed-off public street,5/13/2014 11:22
1003077,St. Francisville Farmers Market,,https://www.facebook.com/StFrancisvilleFarmersMarket,,,,Wilcox Street,St. Francisville,West Feliciana,Louisiana,70775,01/03/2013 to 12/19/2013,Thu: 9:00 AM-1:00 PM;,,,,,,,-91.379436,30.788032,Local government building grounds,3/14/2014 15:40
1003079,Wailua Homesteads Park (Sunshine Markets),,,,,,Malu Road,Kapaa,Kauai,Hawaii,96746,,,,,,,,,-159.369,22.0597,,2009
1003080,Festhalle Farmers Market,http://www.cullmancity.org,,,,,Corner of Arnold Street and 1st Avenue Northeast,Cullman,Cullman,Alabama,35056,04/01/2012 to 10/31/2012,Tue: 8:00 AM-2:00 PM;Thu: 8:00 AM-2:00 PM;Sat: 8:00 AM-2:00 PM;,11/01/2014 to 03/31/2015,Thu: 8:00 AM-5:00 PM;,,,,,-86.84426,34.17933,Local government building grounds,4/11/2014 9:47
1003081,Rocky Mount Farmers Market,http://www.farmersmarketrockymount.com,,,,,1006 Peachtree St.,Rocky Mount,Nash,North Carolina,27804,04/02/2016 to 11/19/2016,Sat: 8:00 AM-1:00 PM;,06/01/2016 to 08/31/2016,Wed: 8:00 AM-1:00 PM;,,,,,-77.8023,35.9551,,7/4/2016 14:10
1003082,Barker Farmers Market,http://www.VillageofBarker@roadrunner.com,,,,,"Main St., & Quaker Rd.",Barker,Niagara,New York,14012,06/12/2014 to 08/28/2014,Thu: 5:00 PM-8:00 PM;,,,,,,,-78.5548023,43.3301158,Local government building grounds,3/16/2014 17:06
1003084,North Troy Farmers Market,,,,,,Tranquil Gardens Center,North Troy,Orleans,Vermont,5855,,,,,,,,,-72.3998,44.9945,,2009
1003085,Black Mountain Tailgate Market,http://www.blackmountaintailgatemarket.org,https://www.facebook.com/BMTMarket,,,,130 Montreat Road,Black Mountain,Buncombe,North Carolina,28711,05/04/2013 to 10/26/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-82.3217446,35.6208614,"Faith-based institution (e.g., church, mosque, synagogue, temple)",6/17/2013 11:30
1003086,City of Cortland Farmers Market,,,,,,Main St. bet Orchard & Court Sts.,Cortland,Cortland,New York,,,,,,,,,,-76.1804,42.5993,,2009
1003088,David City Farmers Market,http://www.davidcityne.com,,,,,Courthouse parking lot,David City,Butler,Nebraska,68632,,,,,,,,,-97.1286,41.2531,,2009
1003089,Springtown Farmers' Market,http://www.springtownfarmersmarket.org,,,,,Rts. 212/412,Springtown,Bucks,Pennsylvania,18081,,,,,,,,,-75.291,40.5562,,Apr 29 2010  5:33PM
1003090,Idyllwild Farmers Market,,,,,,26100 Highway 243,Idyllwild,Riverside,California,92549,,,,,,,,,-116.715,33.745,,2009
1003091,Finley Grange Hall Farmers Market,,,,,,Grange Hall,Kelseyville,Lake,California,95451,,,,,,,,,-122.839,38.978,,2009
1003093,Kelseyville Steele Winery Farmers Market,,,,,,Highway 29 & Thomas Dr.,Kelseyville,Lake,California,95451,,,,,,,,,-122.876,38.9971,,2009
1003094,Lakeport Farmers Market,,,,,,Main St. & 2d,Kelseyville,Lake,California,95451,,,,,,,,,-122.839,38.9779,,2009
1003095,Middletown Farmers Market,,,,,,"Hardester's Market Shopping Center, Off of Hwy. 29",Kelseyville,Lake,California,95451,,,,,,,,,-122.56,38.7911,,2009
1003097,Farmers & Artisans Market Dearborn,http://www.dearbornfarmersartisansmarket.org,https://www.facebook.com/Dearbornfarmersartisanssmarket,https://twitter.com/dearbornfarmersmkt,,,22100 Michigan Ave,Dearborn,Wayne,Michigan,48124,05/31/2013 to 10/18/2013,Fri: 9:00 AM-3:00 PM;,,,,,,,-83.246248,42.3057198,Other,6/18/2013 19:15
1003098,Deerfield Farmers Market,http://www.deerfield.il.us/residents/farmers_market,,,,,Deerfield Rd. & Robert York Ave.,Deerfield,Lake,Illinois,60015,06/13/2015 to 10/10/2015,Sat: 7:00 AM-12:30 PM;,,,,,,,-87.8489,42.1676,,7/30/2015 14:27
1003099,Charles Square,,,,,," 1 Bennett Street,",Cambridge,Middlesex,Massachusetts,2138,,,,,,,,,-71.1227,42.3723,,2/19/2012 16:34
1003101,Napa Chef's Farmers Market,,,,,,1st St. & Main St.,Napa,Napa,California,94581,,,,,,,,,-122.285,38.2992,,2009
1003103,Eastbank Saturday Market,http://www.siouxempirefarmersmarket.com,https://www.facebook.com/pages/Sioux-Empire-Farmers-Market/208744942655,https://twitter.com/SiouxEmpire,,,8th and Railroad Center,Sioux Falls,Minnehaha,South Dakota,57105,05/02/2015 to 10/31/2015,Sat: 8:00 AM-1:00 PM;,05/07/2016 to 10/29/2016,Sat: 8:00 AM-1:00 PM;,,,,,-96.722763,43.547619,,7/1/2016 7:50
1003104,Thomasville Farmers Market,,https://www.facebook.com/pages/Thomasville-Farmers-Market/108722095841682,,,,21 East Guilford Street,Thomasville,Davidson,North Carolina,27360,,,,,,,,,-80.0811,35.885,,3/31/2014 15:50
1003105,Shields Valley Farmers Market,,,,,,"City Park, 1 block E of Hwy 89, off 3rd St.",Clyde Park,Park,Montana,59018,,,,,,,,,-110.604,45.8845,,2009
1003106,Neligh Farmers Market,,,,,,Antelope County Courthouse,Neligh,Antelope,Nebraska,68756,,,,,,,,,-98.0298,42.1286,,2009
1003107,Storm Lake Farmers Market,,,,,,SE side 600 block of Erie Street,Storm Lake,Buena Vista,Iowa,51588,,,,,,,,,-95.1953,42.6456,,2009
1003109,Farmer’s Market on the Mountain,http://www.crystalmountain.com,,,,,12500 Crystal Mountain Drive,Thompsonville,Benzie,Michigan,49683,,,,,,,,,-85.99,44.5196,,May  4 2010 10:50AM
1003111,Narrowsburg Country Market,,,,,,"Library parking lot , Bridge Street",Narrowsburg,Sullivan,New York,12764,,,,,,,,,-75.0581,41.6076,,May 19 2010 10:22PM
1003112,Acushnet Farmers Market ,http://www.acushnetfarmersmarket.com,https://www.facebook.com/pages/Acushnet-Farmers-Market/104135469618299,https://twitter.com/eventsonthefarm,,http://instagram.com/Acushnetfarmersmarket,186 Leonard Street,Acushnet,Bristol,Massachusetts,2743,06/04/2016 to 09/24/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-70.900663,41.720547,,6/29/2016 16:28
1003113,Due West Farmers Market,http://www.duewestfarmers.org,,,,,Hwy. 184 & Beulah Street,Due West,,South Carolina,29639,,,,,,,,,-82.3863,34.3355,,2009
1003114,North Central Farmers Market,,,,,,Highway 20 & Harrington St. East,Johnstown,Brown,Nebraska,69214,,,,,,,,,-99.8647,42.5458,,2009
1003116,Florence Farmers Market,,,,,,"Pioneer park, corner of pikes peak and 3rd street",Florence,Fremont,Colorado,81226,06/05/2014 to 10/02/2014,Thu: 8:00 AM-1:00 PM;,,,,,,,-105.116544,38.392481,Other,3/13/2014 18:48
1003117,Cecil County Farmers' Market - North East,http://www.cecilcountyag.org,https://www.facebook.com/CecilCountyFarmersMarket,,,,308 South Main Street,North East,Cecil,Maryland,21901,05/09/2014 to 10/31/2014,Fri: 2:00 PM-6:00 PM;,,,,,,,-75.941762,39.596636,"Faith-based institution (e.g., church, mosque, synagogue, temple)",3/15/2014 9:35
1003118,Alberta Farmers Market,,,,,,1500 NE Alberta Street,Portland,Multnomah,Oregon,97211,,,,,,,,,-122.65,45.5591,,2009
1003119,The Olde Ghent Farmers Market,http://www.ghentfarmersmarket.com,,,,,2149 Route 66,Ghent,Columbia,New York,12075,,,,,,,,,-73.6283,42.3193,,2011
1003120,Elkins Farmers Market,http://www.elkinsfarmersmarket.org,www.facebook.com/elkinsfarmersmarket,,,,315 Railroad Avenue,Elkins,Randolph,West Virginia,26241,05/04/2013 to 10/26/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-79.851465,38.925162,Other,6/10/2013 12:48
1003121,International City Farmers Market,http://www.landtohand.org/farmers-market/icfarmersmarket/,https://www.facebook.com/InternationalCityFarmersMarket?ref=br_tf,,,,105 Mulberry St (Perkins Field),Warner Robins,Houston,Georgia,31093,01/08/2015 to 12/22/2015,Thu: 1:00 PM-6:00 PM;,,,,,,,-83.61042,32.618882,,5/9/2016 12:26
1003124,Erwin Farmers Market,http://www.erwin-nc.org,,,,,"Hwy 421 and intersection Hwy 55 goes into Erwin, 1 mile on the right, around the gazebo across from the Suntrust Bank.",Erwin,Harnett,North Carolina,28339,May to October,Sat:9:00 AM - 1:00 PM;,,,,,,,-78.64734444,35.32399444,,4/29/2012 6:48
1003126,Denio's Farmers Market,http://www.deniosmarket.com,https://www.facebook.com/Denios,,,,1551 Vineyard Road,Roseville,Placer,California,95678,01/01/2014 to 12/31/2014,Fri: 9:00 AM-2:00 PM;Sat: 7:00 AM-3:30 PM;Sun: 7:00 AM-5:00 PM;,,,,,,,-121.3031,38.74163,Other,3/16/2014 9:32
1003127,MOCKINGBIRD FARMERS MARKET,,,,,,,MONROEVILLE,MONROE,Alabama,36461,,,,,,,,,-87.3244,31.5269,,6/12/2013 14:34
1003131,City of Independence Farmers Market,,,,,,Walnut & Liberty St,Independence,Jackson,Missouri,64050,05/02/2015 to 10/31/2015,Sat: 6:00 AM-1:00 PM;,06/03/2015 to 10/28/2015,Wed: 6:00 AM-1:00 PM;,,,,,-94.4171982,39.0899882,,3/28/2015 13:45
1003133,The Pass Market,,https://www.facebook.com/thepassmarket,,,,103 Fleitas Ave.,Pass Christian,Harrison,Mississippi,39571,01/01/2013 to 12/31/2013,Sun: 8:00 AM-12:00 PM;,,,,,,,-89.2393345,30.3169726,Other,3/16/2014 12:40
1003134,Bakersfield Mt. Vernon Farmers Market,,,,,,Mt. Vernon & BC Football Field,Lindsay,Kern,California,93247,,,,,,,,,-119.088,36.203,,2009
1003135,Pingree Farmers Market,,,,,,,Pingree,Stutsman,North Dakota,,,,,,,,,,-98.9117,47.1675,,2009
1003136,Mankato Farmers Market,http://www.mankatofarmersmarket.com,https://www.facebook.com/pages/Mankato-Farmers-Market/60602276251,,,,1895 Adams St,Mankato,Blue Earth,Minnesota,56001,,Tue: 3:30 PM-6:00 PM;Thu: 3:30 PM-6:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-93.950658,44.169482,Private business parking lot,4/7/2014 10:06
1003137,Halls Mill Road Farmers Market,,,,,,2245 Halls Mill Road,Mobile,Mobile,Alabama,36606,05/12/2014 to 07/24/2014,Tue: 7:00 AM-12:00 PM;Thu: 7:00 AM-12:00 PM;,,,,,,,-88.0961,30.6609,Private business parking lot,4/24/2014 13:18
1003139,Brea Farmers Market,,,,,,Brea Blvd. & Birch St.,Brea,Orange,California,92821,,,,,,,,,-118.236,34.0391,,2009
1003140,The Coit Road Farmers Market,http://www.coitmarket.org,https://www.facebook.com/CoitRoadFarmersMarket,,,,15000 Woodworth Rd,East Cleveland,Cuyahoga,Ohio,44110,01/05/2013 to 01/26/2013,Sat: 8:00 AM-1:00 PM;,04/17/2013 to 11/20/2013,Wed: 10:00 AM-1:00 PM;,,,,,-81.578199,41.545129,Other,4/3/2014 8:40
