FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,updateTime
1000127,Eastside Farmers Market,,https://www.facebook.com/eastsidefarmersmarket,https://twitter.com/EastsideFarmMkt,,,14820 Mack Avenue,Detroit,Wayne,Michigan,48215,06/07/2013 to 09/27/2013,Fri: 3:00 PM-7:00 PM;,,,,,,,-82.9481112,42.387217,Private business parking lot,6/11/2013 10:42
1000130,Signal Mountain Farmers' Market,,https://www.facebook.com/pages/Signal-Mountain-Farmers-Market/234456109904308,,,,2815 Anderson Pike,Signal Mountain,Hamilton,Tennessee,37377,01/01/2014 to 12/31/2014,Thu: 4:00 PM-6:00 PM;,,,,,,,-85.322198,35.163464,Local government building grounds,4/16/2014 16:12
1000131,Dutch Country Farmer's Market,http://www.delawarefarmersmarket.com,https://www.facebook.com/dutchcountryfarmersmarket,,,,701 N Broad St. ,Middletown,New Castle,Delaware,19709,,Thu: 8:30 AM-6:00 PM;Fri: 8:30 AM-7:00 PM;Sat: 8:30 AM-4:00 PM;,,,,,,,-75.718297,39.459541,Private business parking lot,5/22/2014 15:33
1000132,Farmers Market at the Crossings,,,,,,"Crossings Park of Colonie, Albany-Shaker Rd, across from Emerick Lane",Loudonville,Albany,New York,,,,,,,,,,-73.7876,42.7192,,2009
1000133,Larimer County Farmers' Market,http://www.larimercountyfarmersmarket.org,https://www.facebook.com/larimercountyfarmersmarket,https://twitter.com/larimercountyfm,,,200 W. Oak Street,Fort Collins,Larimer,Colorado,80521,05/17/2014 to 10/25/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-105.0798,40.58578,Local government building grounds,3/13/2014 16:41
1000134,Ridgeville Park District Farmers Market,http://www.ridgeville.org,,,,,908 Seward St.,Evanston,Cook,Illinois,60202,06/04/2014 to 10/08/2014,Wed: 3:30 AM-7:00 PM;,,,,,,,-87.685197,42.028009,Local government building grounds,4/3/2014 12:01
1000135,Garnett Farmers Market,,,,,,Downtown Garnett,Garnett,Anderson,Kansas,66032,,,,,,,,,-95.24,38.2809,,2009
1000137,High Country Farmers Market,http://www.highcountryfarmersmarket.wordpress.com,,,,,178 King St,Boone,Watauga,North Carolina,28607,,,,,,,,,-81.6758,36.2169,,May 22 2010  4:19PM
1000138,JACKSONVILLE ALABAMA FARMERS MARKET,http://www.jacksonvillealfarmersmarket.com,https://www.facebook.com/jacksonvillealfarmersmarket,,,,206 Ladiga St ,JACKSONVILLE,Calhoun,Alabama,36265,05/06/2013 to 11/16/2013,Sat: 7:00 AM-11:00 AM;,,,,,,,-85.760351,33.813512,Other,6/18/2013 9:04
1000140,Downtown Farmers and Produce Market,http://www.tallahasseedowntown.com,,,,,Monroe Street & Park Avenue,Tallahassee,Leon,Florida,32302,,,,,,,,,-84.2807,30.4422,,2011
1000141,FarmersMarketPlace & More,http://www.abc-littlefalls.org,https://www.facebook.com/LittleFallsABC,,,facebook... littlefallsabc,Main Street and 1st Avenue,Little Falls,Passaic,New Jersey,7424,06/27/2013 to 08/29/2013,Thu: 5:00 PM-8:30 PM;,,,,,,,-74.22453,40.88081,Local government building grounds,3/14/2014 10:41
1000144,Williamson Farmers Market,,https://www.facebook.com/pages/Williamson-Farmers-Market/164105356994406,,,,100 East 3rd Ave.,Williamson,Mingo,West Virginia,25661,May to October,Sat:8:00 AM - 4:00 PM;,,,,,,,-82.276762,37.672436,Private business parking lot,5/30/2012 11:38
1000146,Point Reyes Farmers Market,http://www.pointreyesfarmersmarket.org,https://www.facebook.com/pointreyesfarmersmarket,,,,11250 State Route 1,Point Reyes Station,Marin,California,94956,06/25/2016 to 11/05/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.805359,38.067805,,6/27/2016 13:39
1000151,Gravette Farmers' Market,http://www.cityofgravette-ar.gov/gravettefarmersmarket.html,,,,,110 Park Drive,Gravette,Benton,Arkansas,72736,April to November,Sat:8:00 AM - 12:00 PM;,,,,,,,-94.4451148,36.4219834,Local government building grounds,5/23/2012 11:09
1000153,Stanford Farmers Market,http://www.stanfordfarmersmarket.com,,,,,,Stanford,Judith Basin,Montana,,,,,,,,,,-110.349,47.2719,,2011
1000154,Bloomingrove Produce Auction,,,,,,1091 Free Rd,Shiloh,Richland,Ohio,44878,,,,,,,,,-82.5544,40.9603,,2009
1000155,Starkville Community Market,http://www.visit.starkville.org/market,https://www.facebook.com/mscollegetown,https://twitter.com/mscollegetown,,Pinterest ,,Starkville,Oktibbeha,Mississippi,39759,05/04/2013 to 08/31/2013,Tue: 4:00 PM-6:00 PM;Sat: 7:30 AM-10:30 AM;,,,,,,,-88.814166,33.462861,Other,5/12/2014 13:51
1000156,Branch Brook Park Farmers Market,http://www.branchbrookpark.org,,,,,Branch Brook Park at Lake Street,Newark,Essex,New Jersey,,,,,,,,,,-74.178,40.7626,,2009
1000157,City of West Burlington Open Air Market,,,,,,"City Hall parking lot, 122 Broadway Street",West Burlington,Des Moines,Iowa,52655,,,,,,,,,-91.1566,40.8253,,2009
1000158,Coppell Farmers Market,http://www.coppellfarmersmarket.org,https://www.facebook.com/pages/Coppell-Farmers-Market/112423382177?ref=br_tf,https://twitter.com/coppellfm,,https://www.instagram.com/coppellfarmersmarket/,768 W. Main Street,Coppell,Dallas,Texas,75019,04/04/2015 to 11/30/2016,Sat: 8:00 AM-12:00 PM;,12/05/2015 to ,Sat: 8:00 AM-12:00 PM;,,,,,-97.007022,32.952867,,6/28/2016 16:33
1000159,Hartford's North End Farmers' Market,http://www.hartfordfood.org/programs/northend-farmers-market/,https://www.facebook.com/HartfordFoodSystem?ref=hl,,,,80 Coventry St,Hartford,Hartford,Connecticut,6112,06/26/2013 to 10/30/2013,Wed: 10:00 AM-1:00 PM;,,,,,,,-72.6900286,41.799049,Other,5/12/2014 14:14
1000161,Bruceton Mills Farmers Market,,,,,,Across from the Fire Hall,Bruceton Mills,Preston,West Virginia,26525,,,,,,,,,-79.6412,39.6587,,2009
1000162,Bozrah Farmers Market,http://www.bozrahfarmersmarket.org,https://www.facebook.com/bozrahfarmersmarket,,http://www.youtube.com/watch?v=RF1onYtECNU ,www.pintrest.com/bozrahfarmersmarket,45 Bozrah Street,Bozrah,New London,Connecticut,6334,07/03/2015 to 10/09/2015,Fri: 4:00 PM-7:00 PM;,,,,,,,-72.168331,41.552173,,4/9/2015 11:09
1000164,Simpsonville Farmers Market,,https://www.facebook.com/pages/Simpsonville-SC/Simpsonville-Farmers-Market/126756400672753?ref=ts,,,,South St. & Curtis St.,Simpsonville,Greenville,South Carolina,29681,,,,,,,,,-82.2582,34.7365,,2011
1000165,St. Bernard Seafood & Farmers' Market,,https://www.facebook.com/StBMarket,,,,409 Aycock Street,Arabi,St. Bernard,Louisiana,70032,March to November,Sat:8:00 AM - 1:00 PM;,,,,,,,-90.00603,29.951105,Local government building grounds,5/18/2012 15:02
1000166,The Farmer's Market of Keene,http://www.farmersmarketofkeene.com/,https://www.facebook.com/keenefarmers/,,,,,Keene,Cheshire,New Hampshire,3431,05/01/2012 to 10/31/2012,Tue: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-72.279211,42.932303,,7/10/2016 11:10
1000168,All-Local Farmers Market 2,http://www.localharvest.org,,,,,Rosewood market on Rosewood Drive at Maple Street,Columbia,Richland,South Carolina,,,,,,,,,,-81.0044,33.9874,,Apr 16 2010  5:07AM
1000170,Buena Vista Community Market,http://www.bvmarket.com,,,,,Magnolia Parking Lot,Buena Vista,Buena Vista,Virginia,24416,,,,,,,,,-79.3531,37.7373,,2009
1000171,Downtown Valdosta Farm Days,http://www.valdostamainstreet.com/activities/farm-days/,,,,,100 E. Central Ave,Valdosta,Lowndes,Georgia,31601,05/04/2013 to 10/19/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-83.279103,30.832295,Local government building grounds,6/18/2013 11:02
1000173,Farmer's Market at Piala's Nursery,http://pialasnursery.com/farmersmarket.php,,,,,S39W27833 Genesee Rd.,Waukesha,Waukesha,Wisconsin,53189,06/06/2013 to 10/03/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-88.301861,42.973475,Private business parking lot,6/16/2013 11:40
1000175,Eno River Farmers Market in Downtown Hillsborough,http://www.enoriverfarmersmarket.com,https://www.facebook.com/pages/Eno-River-Farmers-Market-in-Downtown-Hillsborough/101203182263,https://twitter.com/EnoRiverFM,,,144 E. Margaret Lane,Hillsborough,Orange,North Carolina,27278,04/01/2016 to ,Sat: 8:00 AM-12:00 PM;,11/05/2016 to 03/25/2017,Sat: 10:00 AM-12:00 PM;,,,,,-79.097775,36.074025,,6/28/2016 11:36
1000176,North Raleigh Farmers' Market,http://www.northraleighfarmersmarket.com,,,,,1145 Falls River Avenue,Raleigh,Wake,North Carolina,27614,April to October,Wed:3:00 PM - 6:00 PM;Sat:8:00 AM - 12:00 PM;,November to March,Sat:9:00 AM - 12:00 PM;,,,,,-78.58866,35.906849,Private business parking lot,4/27/2012 10:05
1000177,SaltAir Farmers' Market,http://www.saltairmarket.com,,,,,Highway 71,Port St. Joe,Gulf,Florida,,,,,,,,,,-85.2972,29.8147,,2009
1000179,Elko Downtown Business Association Farmer's Market,http://www.elkodowntown.org,,,,,5th and Commercial,Elko,Elko,Nevada,89801,July to October,Sat:8:00 am - 12:00 pm;,,,,,,,-115.762,40.8317,Private business parking lot,4/14/2011 22:06
1000180,Westfield Farmers Market,http://www.dwna.org,,,,,211 N Union Street,Westfield,Hamilton,Indiana,46074,June to August,Fri:4:30 PM - 7:30 PM;,,,,,,,-86.1281489,40.044249,Local government building grounds,5/10/2012 19:40
1000181,The Regency Greenmarket,http://www.thegreenmarkets.com,,,,,860 Commerce Center Drive,Jacksonville,Duval,Florida,32225,,,,,,,,,-81.5501,30.3372,,May 14 2010 10:42AM
1000182,The Oakleaf Greenmarket,http://www.thegreenmarkets.com,,,,,9700 Argyle Forest Blvd,Jacksonville,Duval,Florida,32244,,,,,,,,,-81.8335,30.1942,,May 14 2010 10:50AM
1000183,"Kosciusko County Farmers' Market, LLC",,,,,,1400 Smith Street (Kosciusko County Fairgrounds),Warsaw,Kosciusko,Indiana,46580,May to October,Mon:2:30 pm - 5:00 pm;Wed:2:30 pm - 5:00 pm;Sat:8:00 am - 1:00 pm;,,,,,,,-85.8379,41.2322,Local government building grounds,1/18/2012 16:25
1000184,Freedom Farmers Market,http://www.FreedomManor.com,https://www.Facebook.com/FreedomFarmersMarket,,youTube.com/freedommanor,insta gram,10905 Livingston Road,Fort Washington,Prince George's,Maryland,20744,05/22/2013 to 10/23/2013,Wed: 2:00 AM-7:00 PM;,,,,,,,-76.999859,38.742988,Educational institution,6/10/2013 14:44
1000186,Sugar House Farmers Market,http://www.sugarhousefarmersmarket.com,https://www.facebook.com/sugarhousefarmersmarket,,,,2234 Highland Drive,Salt Lake City,Salt Lake,Utah,84106,07/10/2015 to 10/16/2015,Fri: 4:00 PM-8:00 PM;,,,,,,,-111.85908,40.722264,,3/21/2015 17:16
1000188,Market Monday/Sartell Winter Market,http://www.marketmonday.org,https://www.facebook.com/pages/Market-MondaySartell-Saturday-Winter-Market/204582149559040,,,,125 Pinecone Road North,Sartell,Stearns,Minnesota,56377,05/12/2014 to 10/20/2014,Mon: 3:00 PM-6:30 PM;,11/09/2013 to 05/02/2015,Sat: 10:00 AM-1:00 PM;,,,,,-94.228835,45.621872,Local government building grounds,5/12/2014 14:02
1000189,Ester Community Market,http://www.esteralaska.com,,,,,"Ester Community Park, Old Nenana Highway",Ester,Fairbanks North Star,Alaska,99725,,,,,,,,,-148.01,64.8459,Local government building grounds,2/19/2012 17:16
1000191,West Brookfield Farmers Market,,https://www.facebook.com/pages/West-Brookfield-Farmers-Market/101180833272025,,,,"Town Common, Junction of Rt. 67 and Rt. 9",West Brookfield,Worcester,Massachusetts,1585,06/04/2014 to 10/15/2014,Wed: 3:00 PM-6:00 PM;,,,,,,,-72.13915,42.23586,Other,4/6/2014 7:54
1000192,Morgan County Farmer's Market,http://www.morgan.osu.edu,,,,,Corner of 10th and Main,McConnelsville,Morgan,Ohio,43756,05/17/2013 to 10/25/2013,Fri: 4:00 AM-7:00 PM;,,,,,,,-81.8481,39.6479,Local government building grounds,7/11/2013 14:25
1000193,Shelby County Farmers Market,http://www.mainstreetshelbyville.org,,,,,Public Square,Shelbyville,Shelby,Indiana,46176,May to October,Wed:4:00 PM - 7:00 PM;Sat:8:00 AM - 12:00 PM;,,,,,,,-85.77702,39.5245,Closed-off public street,5/2/2012 8:23
1000194,Riverside Farmers' Market,http://justeatlocal.wordpress.com/,https://www.facebook.com/Riverside.Farmers.Mkt,,,,10 Pine Ave.,Riverside,Cook,Illinois,60546,06/01/2016 to 10/12/2016,Wed: 2:30 PM-7:00 PM;,,,,,,,-87.8201027,41.8277856,,6/27/2016 13:53
1000196,Stromsburg Farmers Market,http://www.stromsburgnebraska.com,,,,,Downtown Square,Stromsburg,Polk,Nebraska,68666,,,,,,,,,-97.5121,41.0993,,2009
1000197,Cool Spring Farmers Market,http://www.westendnh.org,,,,,10th and Jackson Street,Wilmington,New Castle,Delaware,19805,June to October,Thu:3:00 PM - 8:00 PM;,,,,,,,-75.5572862,39.749416,Other,5/14/2012 13:55
1000199,Fairbanks Downtown Market,http://www.downtownfairbanks.com,https://www.facebook.com/downtownfairbanks,https://twitter.com/DTFairbanksAK,,,1st Avenue,Fairbanks,Fairbanks North Star,Alaska,99701,06/02/2014 to 09/08/2014,Mon: 4:00 PM-8:00 PM;,,,,,,,-147.719593,64.844414,Local government building grounds,4/22/2014 13:07
1000200,Town of Gate City Farmer's Market,http://www.townofgatecity.com/,,,,,156 East Jackson Street,Gate City,,Virginia,24251,,,,,,,,,-82.5791,36.6392,,2011
1000201,Holly Springs Farmers' Market,,,,,,Memphis Street,Holly Springs,Marshall,Mississippi,38635,May to August,Sat:7:00 AM - 12:00 PM;,,,,,,,-89.4485845,34.7730529,Federal/State government building grounds,6/5/2012 9:59
1000202,South Sioux Farmers Market,http://www.southsiouxfarmersmarket.com,https://www.facebook.com/SouthSiouxFarmersMarket,,,,Dakota Ave between 15th and 16th ,South Sioux City,Dakota,Nebraska,68776,06/02/2013 to 10/27/2013,Sun: 9:00 AM-2:00 PM;,,,,,,,-96.413237,42.475036,Local government building grounds,6/26/2013 12:06
1000203,Rock Springs Farmers Market,,,,,,"North Front Street, Depot Park",Rock Springs,,Wyoming,82901,,,,,,,,,-109.218,41.5886,,2009
1000204,Midtown Farmers Market,http://midtownraleighfarmersmarket.com/,https://www.facebook.com/MidtownFarmers/,https://twitter.com/MidtownFarmers,,https://www.instagram.com/midtownfarmers/,4150 Main at North HIlls,Raleigh,Wake,North Carolina,27609,04/16/2016 to 11/05/2016,Sat: 8:00 AM-12:00 PM;,01/09/2016 to 04/02/2016,Sat: 10:00 AM-12:00 PM;,,,,,-78.642449,35.836777,,1/4/2016 17:36
1000205,Vermillion Area Farmers Market - Summer Market - Saturdays,http://VermillionFarmersMarket.org,https://www.facebook.com/groups/VAFarmersMarket/,https://twitter.com/VAFarmMkt,,,Main St. and Market St.,Vermillion,Clay,South Dakota,57069,06/07/2014 to 09/27/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-96.934235,42.779203,Local government building grounds,5/15/2014 1:15
1000206,Vermillion Area Farmers Market - Winter Market - Saturdays,http://vermillionfarmersmarket.org,https://www.facebook.com/groups/VAFarmersMarket/,https://twitter.com/VAFarmMkt,,,515 High St.,Vermillion,Clay,South Dakota,57069,11/15/2014 to 04/18/2015,Sat: 10:00 AM-1:00 PM;,,,,,,,-96.934939,42.784882,Local government building grounds,5/15/2014 1:12
1000207,Vermillion Area Farmers Market - Summer Market - Thursdays,http://vermillionfarmersmarket.org,https://www.facebook.com/groups/VAFarmersMarket/,https://twitter.com/VAFarmMkt,,,Cherry St. and High St.,Vermillion,Clay,South Dakota,57069,05/15/2014 to 10/30/2014,Thu: 3:00 PM-7:00 PM;,,,,,,,-96.934502,42.786295,Local government building grounds,5/15/2014 1:09
1000208,Bloomsburg Farmers Market,http://www.bloomsburgpa.org/bloomsburg-farmers-market,,,,,Market Street at Main Street,Bloomsburg,Columbia,Pennsylvania,17815,05/28/2016 to 10/29/2016,Tue: 7:00 AM-1:00 PM;Thu: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-76.457784,41.00246,,6/27/2016 13:24
1000210,Colorado Farm and Art Market,http://www.farmandartmarket.com,https://www.facebook.com/farmandartmarket,https://twitter.com/cofarmartmarket,,,7350 Pine Creek Road,Colorado Springs,El Paso,Colorado,80919,06/11/2016 to 10/08/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-104.814688,38.937716,,6/27/2016 19:03
1000211,Bruceton Farmers' Market,http://www.pcfamilyfit.org,,,,,Bruceton School Morgantown St.,Bruceton Mills,Preston,West Virginia,26525,,,,,,,,,-79.6413,39.661,,Jun  1 2010  8:25PM
1000212,Aiken County Farmers Market,http://www.VisitAikenSC.com,,,,,897 Richland Avenue East,Aiken,Aiken,South Carolina,29801,,,,,,,,,-81.7084941,33.5568819,Local government building grounds,6/17/2013 16:01
1000213,Pomonok Community Run Farmers' Market,http://www.qchnyc.org,https://www.facebook.com/QCHFarmersMarket,,,,67-09 Kissena Blvd,Flushing,Queens,New York,11367,07/09/2014 to 11/26/2014,Wed: 9:00 AM-4:00 PM;,,,,,,,-73.8146481,40.7352888,Other,3/14/2014 13:23
1000214,Warren Farmers Market,,,,,,Hwy 75 and Hwy 1,Warren,Marshall,Minnesota,56762,June to October,Wed:4:00 PM - 7:00 PM;,,,,,,,-96.7720277,48.1951225,Local government building grounds,5/9/2012 10:49
1000215,Lamoille Valley Year Round Farmers Artisan Market,http://www.farmersartisanmarket.com,,,,,River Arts Center,Morrisville,Lamoille,Vermont,5661,,,,,,,,,-72.5984,44.5617,,2009
1000216,Greenfield Farmer's Market,,https://www.facebook.com/pages/Greenfield-Farmers-Market/190768260965370,,,,1300 Jefferson Street,Greenfield,Highland,Ohio,45123,,Thu: 4:00 PM-7:00 PM;,,,,,,,-83.400832,39.34727,Private business parking lot,6/12/2013 14:17
1000217,Roy Wilkins Park Farmer's Market,http://www.harvesthomefm.org,,,,,Merrick and Baisley Boulevards,Queens,Queens,New York,11434,July to November,Sat:8:00 AM - 4:00 PM;,,,,,,,-73.7697577,40.6837255,Other,5/1/2012 14:51
1000218,Throgs Neck Market,http://www.harvesthomefm.org,,,,,Schley Avenue/ Balcom Avenue and E 177th Street,Bronx,Bronx,New York,10465,July to November,Sat:10:00 AM - 5:00 PM;,,,,,,,-73.825483,40.822424,Other,5/1/2012 14:15
1000219,White Plains Farmer's Market,,,,,,,White Plains,Westchester,New York,10601,May to November,Wed:8:00 AM - 4:00 PM;,,,,,,,-73.7677,41.0319,Closed-off public street,5/22/2012 20:16
1000222,Edgewood Farmers Market,http://www.edgewoodiowa.com,,,,,City Park,Edgewood,Clayton,Iowa,52042,,,,,,,,,-91.5679,42.6445,,2009
1000224,Topanga Canyon Certified Farmer's Market,,,,,,120 S. Topanga Canyon Blvd,Topanga,Los Angeles,California,90290,,,,,,,,,-118.605,34.0906,Private business parking lot,6/17/2013 13:32
1000225,Spotsylvania Farmers Market - Spotsylvania Regional Medical Center,,https://www.facebook.com/pages/Spotsylvania-Farmers-Market/183322131704490,,,,4600 Spotsylvania Parkway,Fredericksburg,Spotsylvania,Virginia,22408,05/04/2016 to 09/07/2016,Wed: 2:00 PM-6:00 PM;,,,,,,,-77.494715,38.218511,,6/27/2016 15:37
1000226,Spotsylvania Farmers Market - VDOT Commuter Parking Lot,,https://www.facebook.com/pages/Spotsylvania-Farmers-Market/183322131704490,,,,12150 Gordon Rd,Fredericksburg,Spotsylvania,Virginia,22407,04/09/2016 to 12/17/2016,Sat: 8:00 AM-1:00 PM;,01/14/2017 to 03/11/2017,Sat: 9:00 AM-12:00 PM;,,,,,-77.562228,38.290307,,6/27/2016 15:42
1000227,Willow Springs Farmers' Market,,,,,,Booster field off of Main St in Willow Springs MO,Willow Springs,Howell,Missouri,65793,,,,,,,,,-91.9623,36.9885,,2009
1000229,The Convivium,,https://www.facebook.com/pages/The-Convivium/361569286162,,,,State Rd 1,Leo,Allen,Indiana,46765,June to August,Sat:9:00 AM - 1:00 PM;,,,,,,,-85.007583,41.229217,"Faith-based institution (e.g., church, mosque, synagogue, temple)",5/1/2012 8:21
1000232,Downtown Sparta Farmers Market,http://www.spartachamber.com,,,,,72 N. Union,Sparta,Kent,Michigan,49345,June to September,Wed:2:00 pm - 6:00 pm;,,,,,,,-85.7072,43.1624,Private business parking lot,4/19/2011 14:16
1000233,University Of San Francisco FM,,,,,,650 Parker Ave.,San Francisco,San Francisco,California,,,,,,,,,,-122.452,37.7756,,2011
1000234,Uptown Columbus Market Days,http://www.uptowncolumbusga.com,,,,,Broadway,Columbus,Muscogee,Georgia,31901,04/05/2013 to 11/30/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-84.993217,32.46654,Other,7/11/2013 16:19
1000235,Oneida County Public Market,http://www.oneidacountymarket.com,https://www.facebook.com/oneidacountymarket,,,,321 Main Street,Utica,Oneida,New York,13501,01/09/2016 to 10/29/2016,Sat: 9:00 AM-1:00 PM;,11/12/2016 to 12/24/2016,Sat: 9:00 AM-1:00 PM;,01/14/2017 to 04/22/2017,,,,-75.2238804,43.1039095,,6/28/2016 10:58
1000236,Corvallis Indoor Winter Market,,https://www.facebook.com/Corvallis.Indoor.Winter.Market,,,,110 SW 53rd St,Corvallis,Benton,Oregon,97333,01/14/2017 to 04/08/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,-123.314881,44.567022,,8/8/2016 22:29
1000237,Vantage Point Farmers Market,http://www.porthuronmarket.com/Main/Home.aspx,http://www.facebook.com/pages/Vantage-Point-Farmers-Market/147816461982?ref=hl,,,,51 Water Street,Port Huron,St. Clair,Michigan,48060,05/09/2015 to 10/31/2015,Tue: 8:00 AM-2:00 PM;Sat: 8:00 AM-2:00 PM;,,,,,,,-82.419763,42.971745,,7/10/2015 13:51
1000241,Woodstock Market on the Green,,,,,,"On the Green, Woodstock Village",Woodstock,Windsor,Vermont,5091,,,,,,,,,-72.5168,43.626,,2009
1000242,Market on the Square,,,,,,Cathedral Square,Mobile,Mobile,Alabama,36633,,,,,,,,,-88.1933,30.6494,,2009
1000243,Warren Flea Market,,,,,,428 Main Stret,Warren,Warren,Ohio,44481,,,,,,,,,-80.8198,41.2331,,2009
1000244,Haywood's Historic Farmers Market,http://www.waynesvillefarmersmarket.com,https://www.facebook.com/waynesvillefarmersmarket,,,,250 Pigeon Street,Waynesville,Haywood,North Carolina,28786,05/02/2015 to 11/28/2015,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-82.984939,35.48551,,3/19/2015 13:00
1000245,Othello Farmers Market,,,,,,Pioneer Park,Othello,Adams,Washington,99344,,,,,,,,,-119.189,46.8245,,2009
1000246,City Market,http://www.webrewstarbucks.com/CityMarket.html,,,,,Railway Station - Corner of 8th and Woodmere Streets,Traverse City,,Michigan,49686,,,,,,,,,-85.6077,44.7592,,2009
